Year,Region,Gender,Age_Group,Environment,Population
2017,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,132664.0
2017,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,66605.0
2017,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,81351.0
2017,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,62960.0
2017,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,24673.0
2018,"Adana, Mersin-TR62",Male,30-34,Urban,149068.0
2018,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,30-34,Urban,23377.0
2018,Ankara-TR51,Male,30-34,Urban,224007.0
2018,"Antalya, Isparta, Burdur-TR61",Male,30-34,Urban,116615.0
2018,"Aydın, Denizli, Muğla-TR32",Male,30-34,Urban,113509.0
2018,"Balıkesir, Çanakkale-TR22",Male,30-34,Urban,53964.0
2018,"Bursa, Eskişehir, Bilecik-TR41",Male,30-34,Urban,163645.0
2018,"Erzurum, Erzincan, Bayburt-TRA1",Male,30-34,Urban,36076.0
2018,"Gaziantep, Adıyaman, Kilis-TRC1",Male,30-34,Urban,101689.0
2018,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,30-34,Urban,115411.0
2018,İstanbul-TR10,Male,30-34,Urban,680311.0
2018,İzmir-TR31,Male,30-34,Urban,170908.0
2018,"Kastamonu, Çankırı, Sinop-TR82",Male,30-34,Urban,19272.0
2018,"Kayseri, Sivas, Yozgat-TR72",Male,30-34,Urban,82057.0
2018,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,30-34,Urban,42432.0
2018,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,30-34,Urban,146935.0
2018,"Konya, Karaman-TR52",Male,30-34,Urban,90025.0
2018,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,30-34,Urban,55490.0
2018,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,30-34,Urban,97786.0
2018,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,30-34,Urban,71831.0
2018,"Samsun, Tokat, Çorum, Amasya-TR83",Male,30-34,Urban,84711.0
2018,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,138891.0
2018,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,67475.0
2018,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,79291.0
2018,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,67351.0
2018,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,23482.0
2019,"Adana, Mersin-TR62",Male,30-34,Urban,147679.0
2019,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,30-34,Urban,24655.0
2019,Ankara-TR51,Male,30-34,Urban,227632.0
2019,"Antalya, Isparta, Burdur-TR61",Male,30-34,Urban,118112.0
2019,"Aydın, Denizli, Muğla-TR32",Male,30-34,Urban,112325.0
2019,"Balıkesir, Çanakkale-TR22",Male,30-34,Urban,53616.0
2019,"Bursa, Eskişehir, Bilecik-TR41",Male,30-34,Urban,163939.0
2019,"Erzurum, Erzincan, Bayburt-TRA1",Male,30-34,Urban,36608.0
2019,"Gaziantep, Adıyaman, Kilis-TRC1",Male,30-34,Urban,103085.0
2019,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,30-34,Urban,113533.0
2019,İstanbul-TR10,Male,30-34,Urban,693476.0
2019,İzmir-TR31,Male,30-34,Urban,169778.0
2019,"Kastamonu, Çankırı, Sinop-TR82",Male,30-34,Urban,19688.0
2019,"Kayseri, Sivas, Yozgat-TR72",Male,30-34,Urban,81538.0
2019,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,30-34,Urban,43239.0
2019,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,30-34,Urban,148442.0
2019,"Konya, Karaman-TR52",Male,30-34,Urban,89403.0
2019,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,30-34,Urban,55930.0
2019,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,30-34,Urban,97149.0
2019,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,30-34,Urban,74805.0
2019,"Samsun, Tokat, Çorum, Amasya-TR83",Male,30-34,Urban,85623.0
2019,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,143655.0
2019,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,67820.0
2019,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,80687.0
2019,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,70030.0
2019,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,23024.0
2020,"Adana, Mersin-TR62",Male,30-34,Urban,147415.0
2020,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,30-34,Urban,26088.0
2020,Ankara-TR51,Male,30-34,Urban,225768.0
2020,"Antalya, Isparta, Burdur-TR61",Male,30-34,Urban,116575.0
2020,"Aydın, Denizli, Muğla-TR32",Male,30-34,Urban,111534.0
2020,"Balıkesir, Çanakkale-TR22",Male,30-34,Urban,54071.0
2020,"Bursa, Eskişehir, Bilecik-TR41",Male,30-34,Urban,162693.0
2020,"Erzurum, Erzincan, Bayburt-TRA1",Male,30-34,Urban,36107.0
2020,"Gaziantep, Adıyaman, Kilis-TRC1",Male,30-34,Urban,103062.0
2020,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,30-34,Urban,112986.0
2020,İstanbul-TR10,Male,30-34,Urban,675023.0
2020,İzmir-TR31,Male,30-34,Urban,169595.0
2020,"Kastamonu, Çankırı, Sinop-TR82",Male,30-34,Urban,19881.0
2020,"Kayseri, Sivas, Yozgat-TR72",Male,30-34,Urban,80539.0
2020,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,30-34,Urban,43058.0
2020,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,30-34,Urban,149884.0
2020,"Konya, Karaman-TR52",Male,30-34,Urban,88425.0
2020,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,30-34,Urban,55619.0
2020,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,30-34,Urban,97177.0
2020,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,30-34,Urban,78853.0
2020,"Samsun, Tokat, Çorum, Amasya-TR83",Male,30-34,Urban,82696.0
2020,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,148695.0
2020,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,68229.0
2020,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,80664.0
2020,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,72878.0
2020,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,22818.0
2021,"Adana, Mersin-TR62",Male,30-34,Urban,146818.0
2021,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,30-34,Urban,26405.0
2021,Ankara-TR51,Male,30-34,Urban,225572.0
2021,"Antalya, Isparta, Burdur-TR61",Male,30-34,Urban,118316.0
2021,"Aydın, Denizli, Muğla-TR32",Male,30-34,Urban,110638.0
2021,"Balıkesir, Çanakkale-TR22",Male,30-34,Urban,54576.0
2021,"Bursa, Eskişehir, Bilecik-TR41",Male,30-34,Urban,162006.0
2021,"Erzurum, Erzincan, Bayburt-TRA1",Male,30-34,Urban,36258.0
2021,"Gaziantep, Adıyaman, Kilis-TRC1",Male,30-34,Urban,102670.0
2021,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,30-34,Urban,111190.0
2021,İstanbul-TR10,Male,30-34,Urban,686762.0
2021,İzmir-TR31,Male,30-34,Urban,168053.0
2021,"Kastamonu, Çankırı, Sinop-TR82",Male,30-34,Urban,20093.0
2021,"Kayseri, Sivas, Yozgat-TR72",Male,30-34,Urban,79138.0
2021,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,30-34,Urban,42533.0
2021,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,30-34,Urban,151154.0
2021,"Konya, Karaman-TR52",Male,30-34,Urban,87642.0
2021,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,30-34,Urban,55071.0
2021,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,30-34,Urban,96546.0
2021,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,30-34,Urban,82953.0
2021,"Samsun, Tokat, Çorum, Amasya-TR83",Male,30-34,Urban,82728.0
2021,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,152533.0
2021,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,69475.0
2021,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,80422.0
2021,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,74687.0
2021,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,22533.0
2022,"Adana, Mersin-TR62",Male,30-34,Urban,146782.0
2022,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,30-34,Urban,26577.0
2022,Ankara-TR51,Male,30-34,Urban,222736.0
2022,"Antalya, Isparta, Burdur-TR61",Male,30-34,Urban,120990.0
2022,"Aydın, Denizli, Muğla-TR32",Male,30-34,Urban,111883.0
2022,"Balıkesir, Çanakkale-TR22",Male,30-34,Urban,54191.0
2022,"Bursa, Eskişehir, Bilecik-TR41",Male,30-34,Urban,161880.0
2022,"Erzurum, Erzincan, Bayburt-TRA1",Male,30-34,Urban,36031.0
2022,"Gaziantep, Adıyaman, Kilis-TRC1",Male,30-34,Urban,101524.0
2022,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,30-34,Urban,109368.0
2022,İstanbul-TR10,Male,30-34,Urban,675239.0
2022,İzmir-TR31,Male,30-34,Urban,167670.0
2022,"Kastamonu, Çankırı, Sinop-TR82",Male,30-34,Urban,20266.0
2022,"Kayseri, Sivas, Yozgat-TR72",Male,30-34,Urban,77313.0
2022,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,30-34,Urban,42631.0
2022,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,30-34,Urban,152081.0
2022,"Konya, Karaman-TR52",Male,30-34,Urban,86841.0
2022,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,30-34,Urban,54701.0
2022,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,30-34,Urban,96483.0
2022,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,30-34,Urban,86335.0
2022,"Samsun, Tokat, Çorum, Amasya-TR83",Male,30-34,Urban,82284.0
2022,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,154804.0
2022,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,70242.0
2022,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,79556.0
2022,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,76587.0
2022,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,22801.0
2023,"Adana, Mersin-TR62",Male,30-34,Urban,146874.0
2023,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,30-34,Urban,29822.0
2023,Ankara-TR51,Male,30-34,Urban,219837.0
2023,"Antalya, Isparta, Burdur-TR61",Male,30-34,Urban,118181.0
2023,"Aydın, Denizli, Muğla-TR32",Male,30-34,Urban,111051.0
2023,"Balıkesir, Çanakkale-TR22",Male,30-34,Urban,54299.0
2023,"Bursa, Eskişehir, Bilecik-TR41",Male,30-34,Urban,159960.0
2023,"Erzurum, Erzincan, Bayburt-TRA1",Male,30-34,Urban,35627.0
2023,"Gaziantep, Adıyaman, Kilis-TRC1",Male,30-34,Urban,99831.0
2023,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,30-34,Urban,102120.0
2023,İstanbul-TR10,Male,30-34,Urban,650875.0
2023,İzmir-TR31,Male,30-34,Urban,164172.0
2023,"Kastamonu, Çankırı, Sinop-TR82",Male,30-34,Urban,19159.0
2023,"Kayseri, Sivas, Yozgat-TR72",Male,30-34,Urban,75395.0
2023,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,30-34,Urban,41423.0
2023,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,30-34,Urban,153197.0
2023,"Konya, Karaman-TR52",Male,30-34,Urban,86254.0
2023,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,30-34,Urban,52536.0
2023,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,30-34,Urban,93375.0
2023,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,30-34,Urban,94156.0
2023,"Samsun, Tokat, Çorum, Amasya-TR83",Male,30-34,Urban,79752.0
2023,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,159368.0
2023,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,71226.0
2023,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,77196.0
2023,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,80214.0
2023,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,22100.0
2024,"Adana, Mersin-TR62",Male,30-34,Urban,149082.0
2024,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,30-34,Urban,28395.0
2024,Ankara-TR51,Male,30-34,Urban,219761.0
2024,"Antalya, Isparta, Burdur-TR61",Male,30-34,Urban,119206.0
2024,"Aydın, Denizli, Muğla-TR32",Male,30-34,Urban,112426.0
2024,"Balıkesir, Çanakkale-TR22",Male,30-34,Urban,54683.0
2024,"Bursa, Eskişehir, Bilecik-TR41",Male,30-34,Urban,160997.0
2024,"Erzurum, Erzincan, Bayburt-TRA1",Male,30-34,Urban,36846.0
2024,"Gaziantep, Adıyaman, Kilis-TRC1",Male,30-34,Urban,101138.0
2024,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,30-34,Urban,103650.0
2024,İstanbul-TR10,Male,30-34,Urban,647249.0
2024,İzmir-TR31,Male,30-34,Urban,163089.0
2024,"Kastamonu, Çankırı, Sinop-TR82",Male,30-34,Urban,19456.0
2024,"Kayseri, Sivas, Yozgat-TR72",Male,30-34,Urban,75537.0
2024,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,30-34,Urban,42643.0
2024,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,30-34,Urban,155081.0
2024,"Konya, Karaman-TR52",Male,30-34,Urban,87390.0
2024,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,30-34,Urban,54013.0
2024,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,30-34,Urban,94309.0
2024,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,30-34,Urban,95077.0
2024,"Samsun, Tokat, Çorum, Amasya-TR83",Male,30-34,Urban,81669.0
2024,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,160700.0
2024,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,72462.0
2024,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,78194.0
2024,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,80824.0
2024,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,22316.0
2025,"Adana, Mersin-TR62",Male,30-34,Urban,147727.0
2025,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,30-34,Urban,28353.0
2025,Ankara-TR51,Male,30-34,Urban,220970.0
2025,"Antalya, Isparta, Burdur-TR61",Male,30-34,Urban,121794.0
2025,"Aydın, Denizli, Muğla-TR32",Male,30-34,Urban,112725.0
2025,"Balıkesir, Çanakkale-TR22",Male,30-34,Urban,55200.0
2025,"Bursa, Eskişehir, Bilecik-TR41",Male,30-34,Urban,161770.0
2025,"Erzurum, Erzincan, Bayburt-TRA1",Male,30-34,Urban,36499.0
2025,"Gaziantep, Adıyaman, Kilis-TRC1",Male,30-34,Urban,102847.0
2025,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,30-34,Urban,105827.0
2025,İstanbul-TR10,Male,30-34,Urban,649614.0
2025,İzmir-TR31,Male,30-34,Urban,162238.0
2025,"Kastamonu, Çankırı, Sinop-TR82",Male,30-34,Urban,19349.0
2025,"Kayseri, Sivas, Yozgat-TR72",Male,30-34,Urban,75730.0
2025,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,30-34,Urban,43283.0
2025,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,30-34,Urban,157170.0
2025,"Konya, Karaman-TR52",Male,30-34,Urban,89195.0
2025,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,30-34,Urban,54251.0
2025,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,30-34,Urban,94181.0
2025,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,30-34,Urban,95609.0
2025,"Samsun, Tokat, Çorum, Amasya-TR83",Male,30-34,Urban,82563.0
2025,"Şanlıurfa, Diyarbakır-TRC2",Male,30-34,Urban,161576.0
2025,"Tekirdağ, Edirne, Kırklareli-TR21",Male,30-34,Urban,73239.0
2025,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,30-34,Urban,77830.0
2025,"Van, Muş, Bitlis, Hakkari-TRB2",Male,30-34,Urban,80734.0
2025,"Zonguldak, Karabük, Bartın-TR81",Male,30-34,Urban,22278.0
2007,"Adana, Mersin-TR62",Male,35-39,Rural,34285.0
2007,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,35-39,Rural,15068.0
2007,Ankara-TR51,Male,35-39,Rural,11873.0
2007,"Antalya, Isparta, Burdur-TR61",Male,35-39,Rural,36724.0
2007,"Aydın, Denizli, Muğla-TR32",Male,35-39,Rural,50958.0
2007,"Balıkesir, Çanakkale-TR22",Male,35-39,Rural,23977.0
2007,"Bursa, Eskişehir, Bilecik-TR41",Male,35-39,Rural,21589.0
2007,"Erzurum, Erzincan, Bayburt-TRA1",Male,35-39,Rural,11880.0
2007,"Gaziantep, Adıyaman, Kilis-TRC1",Male,35-39,Rural,13013.0
2007,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,35-39,Rural,41454.0
2007,İstanbul-TR10,Male,35-39,Rural,57932.0
2007,İzmir-TR31,Male,35-39,Rural,20097.0
2007,"Kastamonu, Çankırı, Sinop-TR82",Male,35-39,Rural,8566.0
2007,"Kayseri, Sivas, Yozgat-TR72",Male,35-39,Rural,21106.0
2007,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,35-39,Rural,19408.0
2007,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,35-39,Rural,40838.0
2007,"Konya, Karaman-TR52",Male,35-39,Rural,19624.0
2007,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,35-39,Rural,15829.0
2007,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,35-39,Rural,39567.0
2007,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,35-39,Rural,16648.0
2007,"Samsun, Tokat, Çorum, Amasya-TR83",Male,35-39,Rural,32205.0
2007,"Şanlıurfa, Diyarbakır-TRC2",Male,35-39,Rural,29660.0
2007,"Tekirdağ, Edirne, Kırklareli-TR21",Male,35-39,Rural,17513.0
2007,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,35-39,Rural,34932.0
2007,"Van, Muş, Bitlis, Hakkari-TRB2",Male,35-39,Rural,22382.0
2007,"Zonguldak, Karabük, Bartın-TR81",Male,35-39,Rural,16406.0
2008,"Adana, Mersin-TR62",Male,35-39,Rural,23393.0
2008,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,35-39,Rural,17260.0
2008,Ankara-TR51,Male,35-39,Rural,4880.0
2008,"Antalya, Isparta, Burdur-TR61",Male,35-39,Rural,34053.0
2008,"Aydın, Denizli, Muğla-TR32",Male,35-39,Rural,44834.0
2008,"Balıkesir, Çanakkale-TR22",Male,35-39,Rural,23637.0
2008,"Bursa, Eskişehir, Bilecik-TR41",Male,35-39,Rural,14884.0
2008,"Erzurum, Erzincan, Bayburt-TRA1",Male,35-39,Rural,12755.0
2008,"Gaziantep, Adıyaman, Kilis-TRC1",Male,35-39,Rural,13247.0
2008,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,35-39,Rural,44827.0
2008,İstanbul-TR10,Male,35-39,Rural,4947.0
2008,İzmir-TR31,Male,35-39,Rural,11833.0
2008,"Kastamonu, Çankırı, Sinop-TR82",Male,35-39,Rural,8947.0
2008,"Kayseri, Sivas, Yozgat-TR72",Male,35-39,Rural,18126.0
2008,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,35-39,Rural,19691.0
2008,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,35-39,Rural,22367.0
2008,"Konya, Karaman-TR52",Male,35-39,Rural,19832.0
2008,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,35-39,Rural,17129.0
2008,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,35-39,Rural,39312.0
2008,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,35-39,Rural,18562.0
2008,"Samsun, Tokat, Çorum, Amasya-TR83",Male,35-39,Rural,31625.0
2008,"Şanlıurfa, Diyarbakır-TRC2",Male,35-39,Rural,27662.0
2008,"Tekirdağ, Edirne, Kırklareli-TR21",Male,35-39,Rural,17743.0
2008,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,35-39,Rural,38112.0
2008,"Van, Muş, Bitlis, Hakkari-TRB2",Male,35-39,Rural,25491.0
2008,"Zonguldak, Karabük, Bartın-TR81",Male,35-39,Rural,16638.0
2009,"Adana, Mersin-TR62",Male,35-39,Rural,23088.0
2009,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,35-39,Rural,18479.0
2009,Ankara-TR51,Male,35-39,Rural,4128.0
2009,"Antalya, Isparta, Burdur-TR61",Male,35-39,Rural,33822.0
2009,"Aydın, Denizli, Muğla-TR32",Male,35-39,Rural,44062.0
2009,"Balıkesir, Çanakkale-TR22",Male,35-39,Rural,22698.0
2009,"Bursa, Eskişehir, Bilecik-TR41",Male,35-39,Rural,14534.0
2009,"Erzurum, Erzincan, Bayburt-TRA1",Male,35-39,Rural,12786.0
2009,"Gaziantep, Adıyaman, Kilis-TRC1",Male,35-39,Rural,13289.0
2009,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,35-39,Rural,45582.0
2009,İstanbul-TR10,Male,35-39,Rural,5120.0
2009,İzmir-TR31,Male,35-39,Rural,11675.0
2009,"Kastamonu, Çankırı, Sinop-TR82",Male,35-39,Rural,9208.0
2009,"Kayseri, Sivas, Yozgat-TR72",Male,35-39,Rural,18010.0
2009,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,35-39,Rural,19201.0
2009,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,35-39,Rural,22431.0
2009,"Konya, Karaman-TR52",Male,35-39,Rural,19479.0
2009,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,35-39,Rural,18252.0
2009,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,35-39,Rural,37695.0
2009,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,35-39,Rural,18438.0
2009,"Samsun, Tokat, Çorum, Amasya-TR83",Male,35-39,Rural,30535.0
2009,"Şanlıurfa, Diyarbakır-TRC2",Male,35-39,Rural,28486.0
2009,"Tekirdağ, Edirne, Kırklareli-TR21",Male,35-39,Rural,17614.0
2009,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,35-39,Rural,37338.0
2009,"Van, Muş, Bitlis, Hakkari-TRB2",Male,35-39,Rural,26829.0
2009,"Zonguldak, Karabük, Bartın-TR81",Male,35-39,Rural,16491.0
2010,"Adana, Mersin-TR62",Male,35-39,Rural,22054.0
2010,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,35-39,Rural,17900.0
2010,Ankara-TR51,Male,35-39,Rural,3714.0
2010,"Antalya, Isparta, Burdur-TR61",Male,35-39,Rural,32429.0
2010,"Aydın, Denizli, Muğla-TR32",Male,35-39,Rural,43724.0
2010,"Balıkesir, Çanakkale-TR22",Male,35-39,Rural,22026.0
2010,"Bursa, Eskişehir, Bilecik-TR41",Male,35-39,Rural,13792.0
2010,"Erzurum, Erzincan, Bayburt-TRA1",Male,35-39,Rural,12240.0
2010,"Gaziantep, Adıyaman, Kilis-TRC1",Male,35-39,Rural,12794.0
2010,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,35-39,Rural,43665.0
2010,İstanbul-TR10,Male,35-39,Rural,5207.0
2010,İzmir-TR31,Male,35-39,Rural,11601.0
2010,"Kastamonu, Çankırı, Sinop-TR82",Male,35-39,Rural,8442.0
2010,"Kayseri, Sivas, Yozgat-TR72",Male,35-39,Rural,16853.0
2010,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,35-39,Rural,17885.0
2010,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,35-39,Rural,21871.0
2010,"Konya, Karaman-TR52",Male,35-39,Rural,18487.0
2010,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,35-39,Rural,17309.0
2010,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,35-39,Rural,36154.0
2010,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,35-39,Rural,17957.0
2010,"Samsun, Tokat, Çorum, Amasya-TR83",Male,35-39,Rural,28046.0
2010,"Şanlıurfa, Diyarbakır-TRC2",Male,35-39,Rural,28645.0
2010,"Tekirdağ, Edirne, Kırklareli-TR21",Male,35-39,Rural,17220.0
2010,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,35-39,Rural,35017.0
2010,"Van, Muş, Bitlis, Hakkari-TRB2",Male,35-39,Rural,26195.0
2010,"Zonguldak, Karabük, Bartın-TR81",Male,35-39,Rural,16392.0
2011,"Adana, Mersin-TR62",Male,35-39,Rural,21432.0
2011,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,35-39,Rural,17294.0
2011,Ankara-TR51,Male,35-39,Rural,3617.0
2011,"Antalya, Isparta, Burdur-TR61",Male,35-39,Rural,32362.0
2011,"Aydın, Denizli, Muğla-TR32",Male,35-39,Rural,43574.0
2011,"Balıkesir, Çanakkale-TR22",Male,35-39,Rural,21475.0
2011,"Bursa, Eskişehir, Bilecik-TR41",Male,35-39,Rural,13354.0
2011,"Erzurum, Erzincan, Bayburt-TRA1",Male,35-39,Rural,11962.0
2011,"Gaziantep, Adıyaman, Kilis-TRC1",Male,35-39,Rural,12645.0
2011,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,35-39,Rural,42823.0
2011,İstanbul-TR10,Male,35-39,Rural,5208.0
2011,İzmir-TR31,Male,35-39,Rural,11507.0
2011,"Kastamonu, Çankırı, Sinop-TR82",Male,35-39,Rural,7957.0
2011,"Kayseri, Sivas, Yozgat-TR72",Male,35-39,Rural,16033.0
2011,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,35-39,Rural,17308.0
